Station,Crest Time,Car Initials,Car Number,Cut Record ID,Device Name,Car Weight Avg (lbs),Segment Distance (ft),Segment Grade,Front Velocity (fps),Rear Velocity (fps),Front Free Rolling,Rear Free Rolling,Friction Energy Loss,Kinetic Energy,Potential Energy,Wind Energy,Wind Direction,Wind Gust Velocity (fps),Wind Velocity (fps),Wind Energy Info
TULSA,2021-09-01 01:16:37,GATX,8213,10900004,SWB0950,230700.0,114.78999999999905,0.031156547743236996,15.473,15.95,TRUE,TRUE,43146.73,2160729.9,798143.36,54.27710432152378,168,4.0,3.7714294285714285,"{""densityOfAir"":0.07192956086714841,""bulkhead"":150,""relativeWindSpeed"":8.845883108919026,""dragCoefficient"":0.0025,""elapsedTime"":8.647}"
TULSA,2021-09-01 01:16:37,GATX,8213,10900004,SWB3140,230700.0,188.5,0.008459770114942675,15.0732,20.44,TRUE,TRUE,88996.77,4010962.51,354278.78,522.5252079688927,171,4.0,3.6317468571428573,"{""densityOfAir"":0.07194241801000555,""bulkhead"":150,""relativeWindSpeed"":17.146220226754387,""dragCoefficient"":0.0025,""elapsedTime"":9.429}"
TULSA,2021-09-01 01:16:53,CTCX,710146,10899964,SWB0950,244300.0,101.6233333333324,0.031156547743236996,15.3509,15.53,TRUE,TRUE,40390.22,2463613.21,732020.75,49.7658570402204,168,4.0,3.7714294285714285,"{""densityOfAir"":0.07192956086714841,""bulkhead"":150,""relativeWindSpeed"":9.050883108919024,""dragCoefficient"":0.0025,""elapsedTime"":7.331}"
TULSA,2021-09-01 01:16:53,CTCX,710146,10899964,SWB2730,244300.0,96.64999999999964,-0.001448525607863289,12.385,12.3066,TRUE,TRUE,98186.21,641786.54,-34202.0,82.14618841837869,171,4.0,3.6317468571428573,"{""densityOfAir"":0.07194169260700388,""bulkhead"":150,""relativeWindSpeed"":10.326754648593957,""dragCoefficient"":0.0025,""elapsedTime"":7.662}"
TULSA,2021-09-01 01:16:53,CTCX,710146,10899964,SWB2930,244300.0,76.3700000000008,-0.0015712976299594513,11.9291,11.4829,TRUE,TRUE,74658.72,1572647.89,-29316.01,52.997921295340745,170,4.0,3.561905571428571,"{""densityOfAir"":0.07194139244024457,""bulkhead"":150,""relativeWindSpeed"":9.560257309864083,""dragCoefficient"":0.0025,""elapsedTime"":6.464}"
TULSA,2021-09-01 01:16:53,CTCX,710146,10899964,SWB2140,244300.0,169.07999999999993,0.01383960255500307,18.4599,19.0632,TRUE,TRUE,183649.73,2445789.72,571661.99,363.63403125429954,171,4.0,3.6317468571428573,"{""densityOfAir"":0.07193541411895497,""bulkhead"":150,""relativeWindSpeed"":15.390482943390829,""dragCoefficient"":0.0025,""elapsedTime"":9.259}"
TULSA,2021-09-01 01:16:53,CTCX,710146,10899964,SWB2130,244300.0,176.13333333333262,0.007787448465414801,13.05,20.71,TRUE,TRUE,83680.24,4389812.13,316445.27,544.6062085977003,171,4.0,3.6317468571428573,"{""densityOfAir"":0.07194204280155642,""bulkhead"":150,""relativeWindSpeed"":17.642409289242583,""dragCoefficient"":0.0025,""elapsedTime"":8.834}"
TULSA,2021-09-01 01:17:13,GATX,68344,10899994,SWB0950,232200.0,101.95666666666571,0.031156547743236996,14.5833,15.5,TRUE,TRUE,38565.61,2305683.15,698487.55,49.85743509429394,171,4.0,3.6317468571428573,"{""densityOfAir"":0.07192956086714841,""bulkhead"":150,""relativeWindSpeed"":8.988277039149787,""dragCoefficient"":0.0025,""elapsedTime"":7.471}"
TULSA,2021-09-01 01:17:13,GATX,68344,10899994,SWB2140,232200.0,169.07999999999993,0.01383960255500307,18.2292,18.2863,TRUE,TRUE,175160.09,2145982.41,543347.99,316.19039084010865,171,4.0,3.6317468571428573,"{""densityOfAir"":0.07193541411895497,""bulkhead"":150,""relativeWindSpeed"":14.624532943390829,""dragCoefficient"":0.0025,""elapsedTime"":9.499}"
TULSA,2021-09-01 01:17:13,GATX,68344,10899994,SWB2130,232200.0,176.46666666666593,0.007787448465414801,11.7845,19.81,TRUE,TRUE,80197.79,3853124.99,301514.8,490.3024454559812,170,4.0,3.561905571428571,"{""densityOfAir"":0.07194204280155642,""bulkhead"":150,""relativeWindSpeed"":16.865364458987738,""dragCoefficient"":0.0025,""elapsedTime"":9.134}"
TULSA,2021-09-01 01:17:13,GATX,68344,10899994,SWB2324,232200.0,85.55999999999949,3.5063113604456397E-4,10.7825,10.2519,TRUE,TRUE,55027.92,851599.21,6965.99,44.64767986017545,170,4.0,3.561905571428571,"{""densityOfAir"":0.07194164257921067,""bulkhead"":150,""relativeWindSpeed"":8.474023568375753,""dragCoefficient"":0.0025,""elapsedTime"":7.9}"
TULSA,2021-09-01 01:17:13,GATX,68344,10899994,SWB2124,232200.0,85.55999999999949,-0.0022206638616182293,11.175,10.9443,TRUE,TRUE,69556.85,492574.31,-44118.01,57.976125662738006,170,4.0,3.561905571428571,"{""densityOfAir"":0.07194156753752085,""bulkhead"":150,""relativeWindSpeed"":9.23392862070397,""dragCoefficient"":0.0025,""elapsedTime"":7.562}"
TULSA,2021-09-01 01:17:34,SHPX,208242,10900104,SWB0950,282666.0,101.6233333333324,0.031156547743236996,16.3399,10.85,TRUE,TRUE,122525.06,1.344425544E7,2540948.0,(null),170,4.0,3.561905571428571,
TULSA,2021-09-01 01:17:34,SHPX,208242,10900104,SWB2140,282666.0,169.07999999999993,0.01383960255500307,17.3096,19.0632,TRUE,TRUE,541110.9,9289771.35,1984319.99,399.2392660493263,174,4.0,3.561905571428571,"{""densityOfAir"":0.07193541411895497,""bulkhead"":150,""relativeWindSpeed"":15.794472699807288,""dragCoefficient"":0.0025,""elapsedTime"":9.337}"
TULSA,2021-09-01 01:17:34,SHPX,208242,10900104,SWB2130,282666.0,176.13333333333262,0.007787448465414801,17.5703,19.27,FALSE,TRUE,236689.36,1.52601713E7,1098426.49,172.22865832686622,174,4.0,3.561905571428571,"{""densityOfAir"":0.07194204280155642,""bulkhead"":150,""relativeWindSpeed"":16.91486778176637,""dragCoefficient"":0.0025,""elapsedTime"":3.198}"
TULSA,2021-09-01 01:17:34,SHPX,208242,10900104,SWB2526,282666.0,135.61999999999898,-0.0018433859312785863,12.3326,11.3932,TRUE,TRUE,283148.58,1917378.3,-212000.0,100.79704594713832,176,4.0,3.4920642857142856,"{""densityOfAir"":0.07194141745414118,""bulkhead"":150,""relativeWindSpeed"":9.704786617176408,""dragCoefficient"":0.0025,""elapsedTime"":11.503}"
TULSA,2021-09-01 01:18:34,UTLX,667369,10899974,SWB0950,222700.0,101.8733333333324,0.031156547743236996,15.5142,15.44,TRUE,TRUE,36998.79,2229312.22,669257.37,50.44494867569317,176,4.0,3.4920642857142856,"{""densityOfAir"":0.07192956086714841,""bulkhead"":150,""relativeWindSpeed"":9.026281676337335,""dragCoefficient"":0.0025,""elapsedTime"":7.421}"
TULSA,2021-09-01 01:18:34,UTLX,667369,10899974,SWB2730,222700.0,96.64999999999964,-0.001448525607863289,12.4378,12.1781,TRUE,TRUE,90231.81,585042.42,-31178.0,84.19584605896192,170,4.0,3.4920642857142856,"{""densityOfAir"":0.07194169260700388,""bulkhead"":150,""relativeWindSpeed"":10.366741767517617,""dragCoefficient"":0.0025,""elapsedTime"":7.632}"
TULSA,2021-09-01 01:18:34,UTLX,667369,10899974,SWB2930,222700.0,76.3700000000008,-0.0015712976299594513,11.7845,11.2396,TRUE,TRUE,68509.61,1399669.65,-26724.01,50.71342729391792,170,4.0,3.4920642857142856,"{""densityOfAir"":0.07194139244024457,""bulkhead"":150,""relativeWindSpeed"":9.420131676337336,""dragCoefficient"":0.0025,""elapsedTime"":6.453}"
TULSA,2021-09-01 01:18:34,UTLX,667369,10899974,SWB2130,222700.0,176.38333333333262,0.007787448465414801,13.1678,20.53,TRUE,TRUE,77302.78,3902607.75,289000.81,539.6189087830533,170,4.0,3.4920642857142856,"{""densityOfAir"":0.07194204280155642,""bulkhead"":150,""relativeWindSpeed"":17.533614175478174,""dragCoefficient"":0.0025,""elapsedTime"":8.849}"
TULSA,2021-09-01 01:18:34,UTLX,667369,10899974,SWB2140,222700.0,169.07999999999993,0.01383960255500307,18.9394,18.8172,TRUE,TRUE,168494.68,2228430.77,521117.99,356.21134506118926,176,4.0,3.4920642857142856,"{""densityOfAir"":0.07193541411895497,""bulkhead"":150,""relativeWindSpeed"":15.310542420362706,""dragCoefficient"":0.0025,""elapsedTime"":9.185}"
TULSA,2021-09-01 01:18:54,TILX,263878,10899984,SWB2130,218200.0,176.46666666666593,0.007787448465414801,13.05,20.41,TRUE,TRUE,75985.28,3753782.85,283335.61,531.5734764871294,170,4.0,3.4920642857142856,"{""densityOfAir"":0.07194204280155642,""bulkhead"":150,""relativeWindSpeed"":17.383414175478176,""dragCoefficient"":0.0025,""elapsedTime"":8.959}"
TULSA,2021-09-01 01:18:54,TILX,263878,10899984,SWB0950,218200.0,101.95666666666571,0.031156547743236996,15.5142,15.53,TRUE,TRUE,36301.22,2182234.65,656373.74,51.25082938539676,176,4.0,3.4920642857142856,"{""densityOfAir"":0.07192956086714841,""bulkhead"":150,""relativeWindSpeed"":9.066281676337336,""dragCoefficient"":0.0025,""elapsedTime"":7.427}"
TULSA,2021-09-01 01:18:54,TILX,263878,10899984,SWB2140,218200.0,169.07999999999993,0.01383960255500307,18.6966,18.6368,TRUE,TRUE,165337.37,2121390.52,510587.99,351.2464840936248,170,4.0,3.4920642857142856,"{""densityOfAir"":0.07193541411895497,""bulkhead"":150,""relativeWindSpeed"":15.143333914373727,""dragCoefficient"":0.0025,""elapsedTime"":9.328}"
TULSA,2021-09-01 01:18:54,TILX,263878,10899984,SWB2526,218200.0,135.61999999999898,-0.0018433859312785863,12.0275,12.0027,TRUE,TRUE,87556.25,560746.14,-54550.0,119.13120918147695,168,4.0,3.4920642857142856,"{""densityOfAir"":0.07194141745414118,""bulkhead"":150,""relativeWindSpeed"":10.281293826526364,""dragCoefficient"":0.0025,""elapsedTime"":10.979}"
TULSA,2021-09-01 01:19:15,UTLX,202169,10900094,SWB0950,277333.0,101.20666666666571,0.031156547743236996,17.1065,10.91,TRUE,TRUE,119739.28,1.316540088E7,2480808.41,(null),168,4.0,3.4920642857142856,
TULSA,2021-09-01 01:19:15,UTLX,202169,10900094,SWB3940,277333.0,72.22000000000116,0.0013846579894768918,13.4409,11.9048,TRUE,TRUE,99461.77,3206372.88,83200.0,52.163796962454654,166,4.0,3.4222230000000002,"{""densityOfAir"":0.0719420177876598,""bulkhead"":150,""relativeWindSpeed"":9.768295704452592,""dragCoefficient"":0.0025,""elapsedTime"":5.906}"
TULSA,2021-09-01 01:19:15,UTLX,202169,10900094,SWB3740,277333.0,86.69999999999891,-0.0029988465974624475,13.5659,12.2807,TRUE,TRUE,401912.62,2285725.06,-216320.0,75.15768070117986,166,4.0,3.4222230000000002,"{""densityOfAir"":0.07194176764869373,""bulkhead"":150,""relativeWindSpeed"":10.456805598287785,""dragCoefficient"":0.0025,""elapsedTime"":6.726}"
TULSA,2021-09-01 01:19:15,UTLX,202169,10900094,SWB2140,277333.0,169.07999999999993,0.01383960255500307,17.7305,19.0632,TRUE,TRUE,531132.27,9244620.51,1946879.99,412.896729390607,168,4.0,3.4920642857142856,"{""densityOfAir"":0.07193541411895497,""bulkhead"":150,""relativeWindSpeed"":15.986815296192104,""dragCoefficient"":0.0025,""elapsedTime"":9.187}"
TULSA,2021-09-01 01:19:15,UTLX,202169,10900094,SWB3140,277333.0,174.91666666666666,0.008459770114942675,18.8781,19.58,FALSE,TRUE,252650.74,1.499722453E7,1159078.18,169.34324244608243,166,4.0,3.4222230000000002,"{""densityOfAir"":0.07194241801000555,""bulkhead"":150,""relativeWindSpeed"":17.090222236086248,""dragCoefficient"":0.0025,""elapsedTime"":3.037}"
TULSA,2021-09-01 01:20:15,GATX,68467,10900084,SWB2140,223900.0,169.07999999999993,0.01383960255500307,17.8937,17.7846,TRUE,TRUE,169336.62,1987092.47,523925.99,313.4340355463204,166,4.0,3.4222230000000002,"{""densityOfAir"":0.07193541411895497,""bulkhead"":150,""relativeWindSpeed"":14.389395671506529,""dragCoefficient"":0.0025,""elapsedTime"":9.717}"
TULSA,2021-09-01 01:20:15,GATX,68467,10900084,SWB3740,223900.0,86.69999999999891,-0.0029988465974624475,9.98858,9.3633,TRUE,TRUE,105402.19,421417.25,-58214.0,38.256078371698656,164,4.0,3.352381714285714,"{""densityOfAir"":0.07194176764869373,""bulkhead"":150,""relativeWindSpeed"":7.925731197083438,""dragCoefficient"":0.0025,""elapsedTime"":8.668}"
TULSA,2021-09-01 01:20:15,GATX,68467,10900084,SWB3738,223900.0,84.61000000000058,-0.0015364614111806473,8.98819,9.07206,TRUE,TRUE,25071.06,575278.86,-29107.0,26.67737935242197,163,4.0,3.3733340999999997,"{""densityOfAir"":0.0719414424680378,""bulkhead"":150,""relativeWindSpeed"":6.996050599535144,""dragCoefficient"":0.0025,""elapsedTime"":9.345}"
TULSA,2021-09-01 01:20:15,GATX,68467,10900084,SWB0950,223900.0,101.95666666666571,0.031156547743236996,14.5108,15.33,TRUE,TRUE,37223.15,2259714.65,673520.08,55.93189543717467,166,4.0,3.4222230000000002,"{""densityOfAir"":0.07192956086714841,""bulkhead"":150,""relativeWindSpeed"":9.20781389196861,""dragCoefficient"":0.0025,""elapsedTime"":7.442}"
TULSA,2021-09-01 01:20:15,GATX,68467,10900084,SWB3140,223900.0,175.66666666666666,0.008459770114942675,12.4644,20.04,TRUE,TRUE,80655.35,3539674.11,313682.43,482.80435359312287,164,4.0,3.352381714285714,"{""densityOfAir"":0.07194241801000555,""bulkhead"":150,""relativeWindSpeed"":16.751114684344422,""dragCoefficient"":0.0025,""elapsedTime"":9.174}"
TULSA,2021-09-01 01:20:35,SHPX,209678,10900014,SWB2130,235900.0,171.96666666666593,0.007787448465414801,13.1086,20.7,TRUE,TRUE,79237.62,4159943.15,296131.29,567.8282275906221,163,4.0,3.3733340999999997,"{""densityOfAir"":0.07194204280155642,""bulkhead"":150,""relativeWindSpeed"":17.860107693725524,""dragCoefficient"":0.0025,""elapsedTime"":8.629}"
TULSA,2021-09-01 01:20:35,SHPX,209678,10900014,SWB2730,235900.0,96.64999999999964,-0.001448525607863289,12.7365,11.9536,TRUE,TRUE,95092.83,563527.16,-33026.0,83.28379947629982,163,4.0,3.3733340999999997,"{""densityOfAir"":0.07194169260700388,""bulkhead"":150,""relativeWindSpeed"":10.158615208385141,""dragCoefficient"":0.0025,""elapsedTime"":7.83}"
TULSA,2021-09-01 01:20:35,SHPX,209678,10900014,SWB0950,235900.0,97.45666666666571,0.031156547743236996,15.7233,15.57,TRUE,TRUE,37435.5,2486084.74,672267.88,62.36352481240175,164,4.0,3.352381714285714,"{""densityOfAir"":0.07192956086714841,""bulkhead"":150,""relativeWindSpeed"":9.64183407346531,""dragCoefficient"":0.0025,""elapsedTime"":7.022}"
TULSA,2021-09-01 01:20:35,SHPX,209678,10900014,SWB2930,235900.0,76.3700000000008,-0.0015712976299594513,11.371,11.0271,TRUE,TRUE,72267.4,1422675.36,-28308.01,52.82215171210629,163,4.0,3.3733340999999997,"{""densityOfAir"":0.07194139244024457,""bulkhead"":150,""relativeWindSpeed"":9.373188837059386,""dragCoefficient"":0.0025,""elapsedTime"":6.642}"
TULSA,2021-09-01 01:20:35,SHPX,209678,10900014,SWB2140,235900.0,169.07999999999993,0.01383960255500307,19.0011,18.8781,TRUE,TRUE,177756.1,2431512.82,552005.99,393.66618398216025,164,4.0,3.352381714285714,"{""densityOfAir"":0.07193541411895497,""bulkhead"":150,""relativeWindSpeed"":15.716288906394421,""dragCoefficient"":0.0025,""elapsedTime"":9.124}"
TULSA,2021-09-01 01:20:57,NATX,250606,10900024,SWB3740,252000.0,86.69999999999891,-0.0029988465974624475,12.7644,12.1528,TRUE,TRUE,117295.72,738343.37,-65520.0,81.29693251105851,163,4.0,3.3733340999999997,"{""densityOfAir"":0.07194176764869373,""bulkhead"":150,""relativeWindSpeed"":10.669420599535142,""dragCoefficient"":0.0025,""elapsedTime"":6.743}"
TULSA,2021-09-01 01:20:57,NATX,250606,10900024,SWB0950,252000.0,97.1233333333324,0.031156547743236996,15.8514,15.62,TRUE,TRUE,39788.07,2633878.45,715194.19,61.11415557331972,164,4.0,3.352381714285714,"{""densityOfAir"":0.07192956086714841,""bulkhead"":150,""relativeWindSpeed"":9.62183407346531,""dragCoefficient"":0.0025,""elapsedTime"":6.929}"
TULSA,2021-09-01 01:20:57,NATX,250606,10900024,SWB3940,252000.0,72.22000000000116,0.0013846579894768918,12.1781,12.2807,TRUE,TRUE,33044.58,1135274.99,25200.0,55.846174602988256,163,4.0,3.3733340999999997,"{""densityOfAir"":0.0719420177876598,""bulkhead"":150,""relativeWindSpeed"":9.939133441894388,""dragCoefficient"":0.0025,""elapsedTime"":5.92}"
TULSA,2021-09-01 01:20:57,NATX,250606,10900024,SWB3140,252000.0,170.83333333333334,0.008459770114942675,15.5142,20.81,TRUE,TRUE,87608.38,4435039.66,340268.43,528.8205715227826,163,4.0,3.3733340999999997,"{""densityOfAir"":0.07194241801000555,""bulkhead"":150,""relativeWindSpeed"":17.652306972192413,""dragCoefficient"":0.0025,""elapsedTime"":8.503}"
TULSA,2021-09-01 01:20:57,NATX,250606,10900024,SWB2140,252000.0,169.07999999999993,0.01383960255500307,18.8172,18.8172,TRUE,TRUE,189052.22,2585517.87,589679.99,390.8004941901244,163,4.0,3.3733340999999997,"{""densityOfAir"":0.07193541411895497,""bulkhead"":150,""relativeWindSpeed"":15.664645447422016,""dragCoefficient"":0.0025,""elapsedTime"":9.151}"
TULSA,2021-09-01 01:21:19,NATX,250174,10900034,SWB2140,288666.0,169.07999999999993,0.01383960255500307,17.1569,18.5775,TRUE,TRUE,552336.87,9535545.58,2026439.99,416.72070756014307,163,4.0,3.3733340999999997,"{""densityOfAir"":0.07193541411895497,""bulkhead"":150,""relativeWindSpeed"":15.84239544742202,""dragCoefficient"":0.0025,""elapsedTime"":9.412}"
TULSA,2021-09-01 01:21:19,NATX,250174,10900034,SWB2130,288666.0,172.54999999999927,0.007787448465414801,17.3611,19.1,FALSE,TRUE,236581.49,1.483486538E7,1091960.16,154.02358902579675,165,3.0,3.44666745,"{""densityOfAir"":0.07194204280155642,""bulkhead"":150,""relativeWindSpeed"":16.824406843350037,""dragCoefficient"":0.0025,""elapsedTime"":2.849}"
TULSA,2021-09-01 01:21:19,NATX,250174,10900034,SWB0950,288666.0,98.03999999999905,0.031156547743236996,16.572,10.62,FALSE,TRUE,120693.18,1.402029049E7,2485700.89,(null),163,4.0,3.3733340999999997,
TULSA,2021-09-01 01:21:19,NATX,250174,10900034,SWB2526,288666.0,135.61999999999898,-0.0018433859312785863,12.3588,11.0689,TRUE,TRUE,288991.76,1950124.17,-216500.0,102.2428327573098,165,3.0,3.44666745,"{""densityOfAir"":0.07194141745414118,""bulkhead"":150,""relativeWindSpeed"":9.596506843350035,""dragCoefficient"":0.0025,""elapsedTime"":11.685}"
TULSA,2021-09-01 01:22:23,NATX,250603,10900044,SWB0950,288000.0,97.1233333333324,0.031156547743236996,14.919,13.25,TRUE,TRUE,79847.58,7652046.29,1634729.58,16.09440624593699,162,4.0,3.5200007999999996,"{""densityOfAir"":0.07192956086714841,""bulkhead"":150,""relativeWindSpeed"":9.616539030917348,""dragCoefficient"":0.0025,""elapsedTime"":1.846}"
TULSA,2021-09-01 01:22:23,NATX,250603,10900044,SWB2526,288000.0,135.61999999999898,-0.0018433859312785863,11.3269,10.6448,TRUE,TRUE,241597.08,1292851.32,-144000.0,91.46223611383041,164,4.0,3.59333415,"{""densityOfAir"":0.07194141745414118,""bulkhead"":150,""relativeWindSpeed"":9.209232164416758,""dragCoefficient"":0.0025,""elapsedTime"":12.121}"
TULSA,2021-09-01 01:22:23,NATX,250603,10900044,SWB2140,288000.0,169.07999999999993,0.01383960255500307,17.1569,18.1724,TRUE,TRUE,371474.12,5772604.05,1347839.99,362.37872136219147,162,4.0,3.5200007999999996,"{""densityOfAir"":0.07193541411895497,""bulkhead"":150,""relativeWindSpeed"":15.103961311112041,""dragCoefficient"":0.0025,""elapsedTime"":9.607}"
TULSA,2021-09-01 01:22:23,NATX,250603,10900044,SWB2130,288000.0,171.63333333333262,0.007787448465414801,16.1142,19.17,TRUE,TRUE,159885.37,9467631.66,721224.84,307.2348701939854,164,4.0,3.59333415,"{""densityOfAir"":0.07194204280155642,""bulkhead"":150,""relativeWindSpeed"":16.593482164416756,""dragCoefficient"":0.0025,""elapsedTime"":5.972}"
TULSA,2021-09-01 01:23:05,CTCX,710181,10900054,SWB2526,278000.0,135.61999999999898,-0.0018433859312785863,10.8831,10.2339,TRUE,TRUE,233481.55,1151821.24,-139000.0,71.93224102151882,172,4.0,3.7015881428571427,"{""densityOfAir"":0.07194141745414118,""bulkhead"":150,""relativeWindSpeed"":8.541535273568673,""dragCoefficient"":0.0025,""elapsedTime"":12.816}"
TULSA,2021-09-01 01:23:05,CTCX,710181,10900054,SWB2130,278000.0,176.13333333333262,0.007787448465414801,15.639,19.17,TRUE,TRUE,158738.23,9359214.3,720194.73,310.51601277825534,172,4.0,3.6317468571428573,"{""densityOfAir"":0.07194204280155642,""bulkhead"":150,""relativeWindSpeed"":16.523737438218326,""dragCoefficient"":0.0025,""elapsedTime"":6.22}"
TULSA,2021-09-01 01:23:05,CTCX,710181,10900054,SWB2140,278000.0,169.07999999999993,0.01383960255500307,17.3096,18.4017,TRUE,TRUE,359000.83,5598274.99,1301039.99,368.032749243795,164,4.0,3.59333415,"{""densityOfAir"":0.07193541411895497,""bulkhead"":150,""relativeWindSpeed"":15.161563109041523,""dragCoefficient"":0.0025,""elapsedTime"":9.715}"
TULSA,2021-09-01 01:23:05,CTCX,710181,10900054,SWB0950,278000.0,101.6233333333324,0.031156547743236996,14.6199,13.44,TRUE,TRUE,80681.13,7329572.24,1665998.92,18.32316962040939,164,4.0,3.59333415,"{""densityOfAir"":0.07192956086714841,""bulkhead"":150,""relativeWindSpeed"":9.586778397495628,""dragCoefficient"":0.0025,""elapsedTime"":2.153}"
TULSA,2021-09-01 01:23:47,FURX,123524,10900064,SWB0950,266000.0,102.03999999999905,0.031156547743236996,14.919,13.59,TRUE,TRUE,77558.6,6833221.73,1601884.46,19.755822983640698,172,4.0,3.6317468571428573,"{""densityOfAir"":0.07192956086714841,""bulkhead"":150,""relativeWindSpeed"":9.363142081863465,""dragCoefficient"":0.0025,""elapsedTime"":2.583}"
TULSA,2021-09-01 01:23:47,FURX,123524,10900064,SWB2730,266000.0,96.64999999999964,-0.001448525607863289,11.283,10.0057,TRUE,TRUE,225902.74,1016494.57,-74480.0,41.37527437912891,172,4.0,3.8412707142857143,"{""densityOfAir"":0.07194169260700388,""bulkhead"":150,""relativeWindSpeed"":8.077661333277462,""dragCoefficient"":0.0025,""elapsedTime"":9.159}"
TULSA,2021-09-01 01:23:47,FURX,123524,10900064,SWB2130,266000.0,176.54999999999927,0.007787448465414801,14.881,19.26,TRUE,TRUE,152691.65,8441755.8,691234.58,297.52766548714874,172,4.0,3.8412707142857143,"{""densityOfAir"":0.07194204280155642,""bulkhead"":150,""relativeWindSpeed"":16.15683094426938,""dragCoefficient"":0.0025,""elapsedTime"":6.483}"
