TimeStamp,Track,DTC Footage
2021-09-01 12:10:30,2023,628
2021-09-01 12:10:32,2023,674
2021-09-01 12:10:34,2023,689
2021-09-01 12:10:36,2023,720
2021-09-01 12:10:38,2023,739
2021-09-01 12:10:40,2023,744
2021-09-01 12:10:42,2023,750
2021-09-01 12:10:44,2023,764
2021-09-01 12:10:46,2023,811
2021-09-01 12:10:48,2023,804
2021-09-01 12:10:50,2023,815
2021-09-01 12:10:52,2023,831
2021-09-01 12:10:54,2023,871
2021-09-01 12:10:56,2023,880
2021-09-01 12:10:58,2023,894
2021-09-01 12:11:00,2023,891
2021-09-01 12:11:02,2023,916
2021-09-01 12:11:04,2023,926
2021-09-01 12:11:06,2023,934
2021-09-01 12:11:08,2023,964
2021-09-01 12:11:10,2023,968
2021-09-01 12:11:12,2023,985
2021-09-01 12:11:14,2023,1005
2021-09-01 12:11:16,2023,1000
2021-09-01 12:11:18,2023,1008
2021-09-01 12:11:20,2023,1037
2021-09-01 12:11:22,2023,1043
2021-09-01 12:11:24,2023,1037
2021-09-01 12:11:26,2023,1034
2021-09-01 12:11:28,2023,1036
2021-09-01 12:11:30,2023,1037
2021-09-01 12:11:32,2023,1036
2021-09-01 12:11:34,2023,1039
2021-09-01 12:11:36,2023,1040
2021-09-01 12:11:38,2023,1040
2021-09-01 12:11:40,2023,1040
2021-09-01 12:11:42,2023,1040
2021-09-01 12:11:44,2023,1040
2021-09-01 12:11:46,2023,1040
2021-09-01 12:11:48,2023,1040
2021-09-01 12:11:50,2023,1040
2021-09-01 12:11:52,2023,1040
2021-09-01 12:11:54,2023,1040
2021-09-01 12:11:56,2023,1040
2021-09-01 12:11:58,2023,1040
2021-09-01 12:12:00,2023,1040
2021-09-01 12:12:02,2023,1040
2021-09-01 12:12:04,2023,1040
2021-09-01 12:12:06,2023,1040
2021-09-01 12:12:08,2023,1040
2021-09-01 12:12:10,2023,1040
2021-09-01 23:21:26,2023,17
2021-09-01 23:21:28,2023,34
2021-09-01 23:21:30,2023,50
2021-09-01 23:21:32,2023,16
2021-09-01 23:21:34,2023,23
2021-09-01 23:21:36,2023,39
2021-09-01 23:21:38,2023,55
2021-09-01 23:21:40,2023,69
2021-09-01 23:21:42,2023,83
2021-09-01 23:21:44,2023,96
2021-09-01 23:21:46,2023,111
2021-09-01 23:21:48,2023,124
2021-09-01 23:21:50,2023,138
2021-09-01 23:21:52,2023,151
2021-09-01 23:21:54,2023,164
2021-09-01 23:21:56,2023,177
2021-09-01 23:21:58,2023,189
2021-09-01 23:22:00,2023,203
2021-09-01 23:22:02,2023,216
2021-09-01 23:22:04,2023,228
2021-09-01 23:22:06,2023,241
2021-09-01 23:22:08,2023,253
2021-09-01 23:22:10,2023,265
2021-09-01 23:22:12,2023,277
2021-09-01 23:22:14,2023,291
2021-09-01 23:22:16,2023,303
2021-09-01 23:22:18,2023,315
2021-09-01 23:22:20,2023,310
2021-09-01 23:22:22,2023,322
2021-09-01 23:22:24,2023,335
2021-09-01 23:22:26,2023,349
2021-09-01 23:22:28,2023,361
2021-09-01 23:22:30,2023,374
2021-09-01 23:22:32,2023,387
2021-09-01 23:22:34,2023,400
2021-09-01 23:22:36,2023,413
2021-09-01 23:22:38,2023,426
2021-09-01 23:22:40,2023,440
2021-09-01 23:22:42,2023,453
2021-09-01 23:22:44,2023,466
2021-09-01 23:22:46,2023,479
2021-09-01 23:22:48,2023,492
2021-09-01 23:22:50,2023,505
2021-09-01 23:22:52,2023,519
2021-09-01 23:22:54,2023,534
2021-09-01 23:22:56,2023,549
2021-09-01 23:22:58,2023,584
2021-09-01 23:23:00,2023,581
2021-09-01 23:23:02,2023,588
2021-09-01 23:23:04,2023,644
2021-09-01 23:23:06,2023,618
2021-09-01 23:23:08,2023,632
2021-09-01 23:23:10,2023,690
2021-09-01 23:23:12,2023,689
2021-09-01 23:23:14,2023,701
2021-09-01 23:23:16,2023,721
2021-09-01 23:23:18,2023,747
2021-09-01 23:23:20,2023,735
2021-09-01 23:23:22,2023,779
2021-09-01 23:23:24,2023,758
2021-09-01 23:23:26,2023,763
2021-09-01 23:23:28,2023,817
2021-09-01 23:23:30,2023,807
2021-09-01 23:23:32,2023,830
2021-09-01 23:23:34,2023,851
2021-09-01 23:23:36,2023,871
2021-09-01 23:23:38,2023,852
2021-09-01 23:23:40,2023,888
2021-09-01 23:23:42,2023,935
2021-09-01 23:23:44,2023,951
2021-09-01 23:23:46,2023,918
2021-09-01 23:23:48,2023,928
2021-09-01 23:23:50,2023,955
2021-09-01 23:23:52,2023,968
2021-09-01 23:23:54,2023,994
2021-09-01 23:23:56,2023,976
2021-09-01 23:23:58,2023,988
2021-09-01 23:24:00,2023,1014
2021-09-01 23:24:02,2023,1012
2021-09-01 23:24:04,2023,1012
2021-09-01 23:24:06,2023,1017
2021-09-01 23:24:08,2023,1013
2021-09-01 23:24:10,2023,1015
2021-09-01 23:24:12,2023,1013
2021-09-01 23:24:14,2023,1000
2021-09-01 23:24:16,2023,993
2021-09-01 23:24:18,2023,981
2021-09-01 23:24:20,2023,990
2021-09-01 23:24:22,2023,996
2021-09-01 23:24:24,2023,986
2021-09-01 23:24:26,2023,973
2021-09-01 23:24:28,2023,966
2021-09-01 23:24:30,2023,991
2021-09-01 23:24:32,2023,1019
2021-09-01 23:24:34,2023,1010
2021-09-01 23:24:36,2023,1005
2021-09-01 23:24:38,2023,1023
2021-09-01 23:24:40,2023,1007
2021-09-01 01:18:46,2024,2
2021-09-01 01:18:48,2024,2
2021-09-01 01:18:50,2024,14
2021-09-01 01:18:52,2024,2
2021-09-01 01:18:54,2024,2
2021-09-01 01:18:56,2024,15
2021-09-01 01:18:58,2024,28
2021-09-01 01:19:00,2024,43
2021-09-01 01:19:02,2024,57
2021-09-01 01:19:04,2024,71
2021-09-01 01:19:06,2024,83
2021-09-01 01:19:08,2024,101
2021-09-01 01:19:10,2024,114
2021-09-01 01:19:12,2024,126
2021-09-01 01:19:14,2024,144
2021-09-01 01:19:16,2024,152
2021-09-01 01:19:18,2024,168
2021-09-01 01:19:20,2024,190
2021-09-01 01:19:22,2024,203
2021-09-01 01:19:24,2024,205
2021-09-01 01:19:26,2024,233
2021-09-01 01:19:28,2024,231
2021-09-01 01:19:30,2024,247
2021-09-01 01:19:32,2024,264
2021-09-01 01:19:34,2024,268
2021-09-01 01:19:36,2024,285
2021-09-01 01:19:38,2024,296
2021-09-01 01:19:40,2024,311
2021-09-01 01:19:42,2024,321
2021-09-01 01:19:44,2024,336
2021-09-01 01:19:46,2024,347
2021-09-01 01:19:48,2024,361
2021-09-01 01:19:50,2024,375
2021-09-01 01:19:52,2024,389
2021-09-01 01:19:54,2024,404
2021-09-01 01:19:56,2024,418
2021-09-01 01:19:58,2024,431
2021-09-01 01:20:00,2024,445
2021-09-01 01:20:02,2024,459
2021-09-01 01:20:04,2024,473
2021-09-01 01:20:06,2024,489
2021-09-01 01:20:08,2024,504
2021-09-01 01:20:10,2024,519
2021-09-01 01:20:12,2024,532
2021-09-01 01:20:14,2024,547
2021-09-01 01:20:16,2024,562
2021-09-01 01:20:18,2024,579
2021-09-01 01:20:20,2024,593
2021-09-01 01:20:22,2024,609
2021-09-01 01:20:24,2024,624
2021-09-01 01:20:26,2024,650
2021-09-01 01:20:28,2024,669
2021-09-01 01:20:30,2024,674
2021-09-01 01:20:32,2024,685
2021-09-01 01:20:34,2024,705
2021-09-01 01:20:36,2024,723
2021-09-01 01:20:38,2024,735
2021-09-01 01:20:40,2024,763
2021-09-01 01:20:42,2024,764
2021-09-01 01:20:44,2024,781
2021-09-01 01:20:46,2024,803
2021-09-01 01:20:48,2024,827
2021-09-01 01:20:50,2024,841
2021-09-01 01:20:52,2024,861
2021-09-01 01:20:54,2024,863
2021-09-01 01:20:56,2024,882
2021-09-01 01:20:58,2024,898
2021-09-01 01:21:00,2024,916
2021-09-01 01:21:03,2024,935
2021-09-01 01:21:05,2024,953
2021-09-01 01:21:07,2024,965
2021-09-01 01:21:09,2024,982
2021-09-01 01:21:11,2024,1018
2021-09-01 01:21:13,2024,1014
2021-09-01 01:21:15,2024,1034
2021-09-01 01:21:17,2024,1053
2021-09-01 01:21:19,2024,1070
2021-09-01 01:21:21,2024,1086
2021-09-01 01:21:23,2024,1104
2021-09-01 01:21:25,2024,1121
2021-09-01 01:21:27,2024,1140
2021-09-01 01:21:29,2024,1160
2021-09-01 01:21:31,2024,1179
2021-09-01 01:21:33,2024,1196
2021-09-01 01:21:35,2024,1207
2021-09-01 01:21:37,2024,1209
2021-09-01 01:21:39,2024,1209
2021-09-01 01:21:41,2024,1208
2021-09-01 01:21:43,2024,1207
2021-09-01 01:21:45,2024,1207
2021-09-01 01:21:47,2024,1207
2021-09-01 01:21:49,2024,1208
2021-09-01 01:21:51,2024,1208
2021-09-01 01:21:53,2024,1209
2021-09-01 01:21:55,2024,1209
2021-09-01 01:21:57,2024,1209
2021-09-01 01:21:59,2024,1209
2021-09-01 01:22:01,2024,1209
2021-09-01 01:22:03,2024,1209
2021-09-01 01:22:05,2024,1209
2021-09-01 01:22:07,2024,1209
2021-09-01 01:22:09,2024,1209
2021-09-01 01:22:11,2024,1209
2021-09-01 01:22:13,2024,1209
2021-09-01 01:22:15,2024,1209
2021-09-01 01:22:17,2024,1209
2021-09-01 01:22:19,2024,1209
2021-09-01 01:22:21,2024,1209
2021-09-01 01:22:23,2024,1209
2021-09-01 01:22:25,2024,1209
2021-09-01 01:43:52,2024,2
2021-09-01 01:43:54,2024,7
2021-09-01 01:43:56,2024,2
2021-09-01 01:43:58,2024,2
2021-09-01 01:44:00,2024,7
2021-09-01 01:44:02,2024,23
2021-09-01 01:44:04,2024,38
2021-09-01 01:44:06,2024,56
2021-09-01 01:44:08,2024,71
2021-09-01 01:44:10,2024,86
2021-09-01 01:44:12,2024,105
2021-09-01 01:44:14,2024,120
2021-09-01 01:44:16,2024,137
2021-09-01 01:44:18,2024,147
2021-09-01 01:44:20,2024,172
2021-09-01 01:44:22,2024,206
2021-09-01 01:44:24,2024,209
2021-09-01 01:44:26,2024,220
2021-09-01 01:44:28,2024,247
2021-09-01 01:44:30,2024,255
2021-09-01 01:44:32,2024,262
2021-09-01 01:44:34,2024,272
2021-09-01 01:44:36,2024,292
2021-09-01 01:44:38,2024,309
2021-09-01 01:44:40,2024,322
2021-09-01 01:44:42,2024,333
2021-09-01 01:44:44,2024,350
2021-09-01 01:44:46,2024,366
2021-09-01 01:44:48,2024,382
2021-09-01 01:44:50,2024,405
2021-09-01 01:44:52,2024,413
2021-09-01 01:44:54,2024,430
2021-09-01 01:44:56,2024,448
2021-09-01 01:44:58,2024,461
2021-09-01 01:45:00,2024,2
2021-09-01 01:45:02,2024,2
2021-09-01 01:45:04,2024,13
2021-09-01 01:45:06,2024,2
2021-09-01 01:45:08,2024,2
2021-09-01 01:45:10,2024,14
2021-09-01 01:45:12,2024,29
2021-09-01 01:45:14,2024,45
2021-09-01 01:45:16,2024,59
2021-09-01 01:45:18,2024,73
2021-09-01 01:45:20,2024,87
2021-09-01 01:45:22,2024,104
2021-09-01 01:45:24,2024,115
2021-09-01 01:45:26,2024,129
2021-09-01 01:45:28,2024,144
2021-09-01 01:45:30,2024,158
2021-09-01 01:45:32,2024,175
2021-09-01 01:45:34,2024,191
2021-09-01 01:45:36,2024,210
2021-09-01 01:45:38,2024,222
2021-09-01 01:45:40,2024,247
2021-09-01 01:45:42,2024,248
2021-09-01 01:45:44,2024,263
2021-09-01 01:45:46,2024,276
2021-09-01 01:45:48,2024,287
2021-09-01 01:45:50,2024,299
2021-09-01 01:45:52,2024,316
2021-09-01 01:45:54,2024,330
2021-09-01 01:45:56,2024,345
2021-09-01 01:45:58,2024,362
2021-09-01 01:46:00,2024,375
2021-09-01 01:46:02,2024,395
2021-09-01 01:46:04,2024,406
2021-09-01 01:46:06,2024,422
2021-09-01 01:46:08,2024,439
2021-09-01 01:46:10,2024,452
2021-09-01 01:46:12,2024,469
2021-09-01 01:46:14,2024,481
2021-09-01 01:46:16,2024,500
2021-09-01 01:46:18,2024,513
2021-09-01 01:46:20,2024,536
2021-09-01 01:46:22,2024,546
2021-09-01 01:46:24,2024,575
2021-09-01 01:46:26,2024,584
2021-09-01 01:46:29,2024,597
2021-09-01 01:46:31,2024,612
2021-09-01 01:46:33,2024,635
2021-09-01 01:46:35,2024,654
2021-09-01 01:46:37,2024,677
2021-09-01 01:46:39,2024,681
2021-09-01 01:46:41,2024,703
2021-09-01 01:46:43,2024,724
2021-09-01 01:46:45,2024,732
2021-09-01 01:46:47,2024,754
2021-09-01 01:46:49,2024,768
2021-09-01 01:46:51,2024,788
2021-09-01 01:46:53,2024,819
2021-09-01 01:46:55,2024,849
2021-09-01 01:46:57,2024,843
2021-09-01 01:46:59,2024,859
2021-09-01 01:47:01,2024,876
2021-09-01 01:47:03,2024,896
2021-09-01 01:47:05,2024,913
2021-09-01 01:47:07,2024,933
2021-09-01 01:47:09,2024,954
2021-09-01 01:47:11,2024,968
2021-09-01 01:47:13,2024,985
2021-09-01 01:47:15,2024,1015
2021-09-01 01:47:17,2024,1022
2021-09-01 01:47:19,2024,1046
2021-09-01 01:47:21,2024,973
2021-09-01 01:47:23,2024,2
2021-09-01 01:47:25,2024,19
2021-09-01 01:47:27,2024,6
2021-09-01 01:47:29,2024,2
2021-09-01 01:47:31,2024,9
2021-09-01 01:47:33,2024,25
2021-09-01 01:47:35,2024,2
2021-09-01 01:47:37,2024,14
2021-09-01 01:47:39,2024,27
2021-09-01 01:47:41,2024,43
2021-09-01 01:47:43,2024,59
2021-09-01 01:47:45,2024,74
2021-09-01 01:47:47,2024,88
2021-09-01 01:47:49,2024,104
2021-09-01 01:47:51,2024,121
2021-09-01 01:47:53,2024,134
2021-09-01 01:47:55,2024,154
2021-09-01 01:47:57,2024,168
2021-09-01 01:47:59,2024,189
2021-09-01 01:48:01,2024,215
2021-09-01 01:48:03,2024,219
2021-09-01 01:48:05,2024,240
2021-09-01 01:48:07,2024,248
2021-09-01 01:48:09,2024,267
2021-09-01 01:48:11,2024,273
2021-09-01 01:48:13,2024,290
2021-09-01 01:48:15,2024,299
2021-09-01 01:48:17,2024,317
2021-09-01 01:48:19,2024,330
2021-09-01 01:48:21,2024,344
2021-09-01 01:48:23,2024,363
2021-09-01 01:48:25,2024,381
2021-09-01 01:48:27,2024,395
2021-09-01 01:48:29,2024,412
2021-09-01 01:48:31,2024,423
2021-09-01 01:48:33,2024,441
2021-09-01 01:48:35,2024,457
2021-09-01 01:48:37,2024,473
2021-09-01 01:48:39,2024,489
2021-09-01 01:48:41,2024,505
2021-09-01 01:48:43,2024,521
2021-09-01 01:48:45,2024,541
2021-09-01 01:48:47,2024,553
2021-09-01 01:48:49,2024,576
2021-09-01 01:48:51,2024,603
2021-09-01 01:48:53,2024,606
2021-09-01 01:48:55,2024,627
2021-09-01 01:48:57,2024,642
2021-09-01 01:48:59,2024,672
2021-09-01 01:49:01,2024,685
2021-09-01 01:49:03,2024,695
2021-09-01 01:49:05,2024,731
2021-09-01 01:49:07,2024,731
2021-09-01 01:49:09,2024,748
2021-09-01 01:49:11,2024,766
2021-09-01 01:49:13,2024,783
2021-09-01 01:49:15,2024,808
2021-09-01 01:49:17,2024,846
2021-09-01 01:49:19,2024,863
2021-09-01 01:49:21,2024,860
2021-09-01 01:49:23,2024,881
2021-09-01 01:49:25,2024,898
2021-09-01 01:49:27,2024,914
2021-09-01 01:49:29,2024,935
2021-09-01 01:49:31,2024,955
2021-09-01 01:49:33,2024,972
2021-09-01 01:49:35,2024,990
2021-09-01 01:49:37,2024,995
2021-09-01 01:49:39,2024,1008
2021-09-01 01:49:41,2024,1005
2021-09-01 01:49:43,2024,1002
2021-09-01 01:49:45,2024,1007
2021-09-01 01:49:47,2024,1007
2021-09-01 01:49:49,2024,1009
2021-09-01 01:49:51,2024,1008
2021-09-01 01:49:53,2024,1007
2021-09-01 01:49:55,2024,1007
2021-09-01 01:49:57,2024,1005
2021-09-01 01:49:59,2024,1007
2021-09-01 01:50:01,2024,1008
2021-09-01 01:50:03,2024,1007
2021-09-01 01:50:05,2024,1008
2021-09-01 01:50:07,2024,1007
2021-09-01 01:50:09,2024,1006
2021-09-01 01:50:11,2024,1008
2021-09-01 01:50:13,2024,1005
2021-09-01 01:50:15,2024,1004
2021-09-01 01:50:17,2024,1004
2021-09-01 01:50:19,2024,1004
2021-09-01 01:50:21,2024,1004
2021-09-01 01:50:23,2024,1004
2021-09-01 01:50:25,2024,1004
2021-09-01 01:50:27,2024,1004
2021-09-01 01:50:29,2024,1004
2021-09-01 01:50:31,2024,1004
2021-09-01 01:50:33,2024,1004
2021-09-01 01:51:53,2024,2
2021-09-01 01:51:55,2024,2
2021-09-01 01:51:57,2024,17
2021-09-01 01:51:59,2024,2
2021-09-01 01:52:01,2024,2
2021-09-01 01:52:03,2024,4
2021-09-01 01:52:05,2024,17
2021-09-01 01:52:07,2024,2
2021-09-01 01:52:09,2024,2
2021-09-01 01:52:11,2024,2
2021-09-01 01:52:13,2024,8
2021-09-01 01:52:15,2024,19
2021-09-01 01:52:17,2024,2
2021-09-01 01:52:19,2024,2
2021-09-01 01:52:21,2024,11
2021-09-01 01:52:23,2024,22
2021-09-01 01:52:25,2024,35
2021-09-01 01:52:27,2024,46
2021-09-01 01:52:29,2024,57
2021-09-01 01:52:31,2024,68
2021-09-01 01:52:33,2024,78
2021-09-01 01:52:35,2024,89
2021-09-01 01:52:37,2024,99
2021-09-01 01:52:39,2024,112
2021-09-01 01:52:41,2024,126
2021-09-01 01:52:43,2024,134
2021-09-01 01:52:45,2024,147
2021-09-01 01:52:47,2024,154
2021-09-01 01:52:49,2024,166
2021-09-01 01:52:51,2024,179
2021-09-01 01:52:53,2024,207
2021-09-01 01:52:55,2024,209
2021-09-01 01:52:57,2024,213
2021-09-01 01:52:59,2024,225
2021-09-01 01:53:01,2024,231
2021-09-01 01:53:03,2024,245
2021-09-01 01:53:05,2024,263
2021-09-01 01:53:07,2024,270
2021-09-01 01:53:09,2024,279
2021-09-01 01:53:11,2024,290
2021-09-01 01:53:13,2024,299
2021-09-01 01:53:15,2024,307
2021-09-01 01:53:17,2024,325
2021-09-01 01:53:19,2024,335
2021-09-01 01:53:21,2024,341
2021-09-01 01:53:23,2024,354
2021-09-01 01:53:25,2024,370
2021-09-01 01:53:27,2024,392
2021-09-01 01:53:29,2024,399
2021-09-01 01:53:31,2024,415
2021-09-01 01:53:33,2024,417
2021-09-01 01:53:35,2024,443
2021-09-01 01:53:37,2024,466
2021-09-01 01:53:39,2024,465
2021-09-01 01:53:41,2024,469
2021-09-01 01:53:43,2024,477
2021-09-01 01:53:45,2024,489
2021-09-01 01:53:47,2024,511
2021-09-01 01:53:49,2024,536
2021-09-01 01:53:51,2024,555
2021-09-01 01:53:53,2024,545
2021-09-01 01:53:55,2024,552
2021-09-01 01:53:57,2024,592
2021-09-01 01:53:59,2024,606
2021-09-01 01:54:01,2024,613
2021-09-01 01:54:03,2024,607
2021-09-01 01:54:05,2024,632
2021-09-01 01:54:07,2024,640
2021-09-01 01:54:09,2024,647
2021-09-01 01:54:11,2024,690
2021-09-01 01:54:13,2024,683
2021-09-01 01:54:15,2024,691
2021-09-01 01:54:17,2024,710
2021-09-01 01:54:19,2024,736
2021-09-01 01:54:21,2024,738
2021-09-01 01:54:23,2024,768
2021-09-01 01:54:25,2024,771
2021-09-01 01:54:27,2024,777
2021-09-01 01:54:29,2024,795
2021-09-01 01:54:31,2024,843
2021-09-01 01:54:33,2024,854
2021-09-01 01:54:35,2024,854
2021-09-01 01:54:37,2024,847
2021-09-01 01:54:39,2024,849
2021-09-01 01:54:41,2024,852
2021-09-01 01:54:43,2024,857
2021-09-01 01:54:45,2024,851
2021-09-01 01:54:47,2024,860
2021-09-01 01:54:49,2024,860
2021-09-01 01:54:51,2024,846
2021-09-01 01:54:53,2024,830
2021-09-01 01:54:55,2024,831
2021-09-01 01:54:57,2024,831
2021-09-01 01:54:59,2024,831
2021-09-01 01:55:01,2024,831
2021-09-01 01:55:03,2024,830
2021-09-01 01:55:05,2024,830
2021-09-01 01:55:07,2024,830
2021-09-01 01:55:09,2024,830
2021-09-01 01:55:11,2024,830
2021-09-01 01:55:13,2024,830
2021-09-01 01:55:15,2024,830
2021-09-01 01:55:17,2024,830
2021-09-01 01:55:19,2024,830
2021-09-01 01:55:21,2024,830
2021-09-01 01:55:23,2024,830
2021-09-01 01:55:25,2024,830
2021-09-01 01:55:27,2024,825
2021-09-01 01:55:29,2024,825
2021-09-01 01:55:31,2024,825
2021-09-01 05:08:02,2024,2
2021-09-01 05:08:04,2024,9
2021-09-01 05:08:06,2024,20
2021-09-01 05:08:08,2024,4
2021-09-01 05:08:10,2024,2
2021-09-01 05:08:12,2024,16
2021-09-01 05:08:14,2024,2
2021-09-01 05:08:16,2024,16
2021-09-01 05:08:18,2024,34
2021-09-01 05:08:20,2024,64
2021-09-01 05:08:22,2024,75
2021-09-01 05:08:24,2024,91
2021-09-01 05:08:26,2024,110
2021-09-01 05:08:28,2024,125
2021-09-01 05:08:30,2024,170
2021-09-01 05:08:32,2024,185
2021-09-01 05:08:34,2024,216
2021-09-01 05:08:36,2024,222
2021-09-01 05:08:38,2024,249
2021-09-01 05:08:40,2024,252
2021-09-01 05:08:42,2024,275
2021-09-01 05:08:44,2024,302
2021-09-01 05:08:46,2024,318
2021-09-01 05:08:48,2024,2
2021-09-01 05:08:50,2024,9
2021-09-01 05:08:52,2024,2
2021-09-01 05:08:54,2024,2
2021-09-01 05:08:56,2024,6
2021-09-01 05:08:58,2024,2
2021-09-01 05:09:00,2024,7
2021-09-01 05:09:02,2024,25
2021-09-01 05:09:04,2024,45
2021-09-01 05:09:06,2024,61
2021-09-01 05:09:08,2024,81
2021-09-01 05:09:10,2024,93
2021-09-01 05:09:12,2024,118
2021-09-01 05:09:14,2024,130
2021-09-01 05:09:16,2024,162
2021-09-01 05:09:18,2024,185
2021-09-01 05:09:20,2024,205
2021-09-01 05:09:22,2024,225
2021-09-01 05:09:24,2024,234
2021-09-01 05:09:26,2024,258
2021-09-01 05:09:28,2024,258
2021-09-01 05:09:30,2024,275
2021-09-01 05:09:32,2024,310
2021-09-01 05:09:34,2024,311
2021-09-01 05:09:36,2024,337
2021-09-01 05:09:38,2024,358
2021-09-01 05:09:40,2024,366
2021-09-01 05:09:42,2024,2
2021-09-01 05:09:44,2024,8
2021-09-01 05:09:46,2024,2
2021-09-01 05:09:48,2024,2
2021-09-01 05:09:50,2024,7
2021-09-01 05:09:52,2024,2
2021-09-01 05:09:54,2024,11
2021-09-01 05:09:56,2024,33
2021-09-01 05:09:58,2024,56
2021-09-01 05:10:00,2024,75
2021-09-01 05:10:02,2024,92
2021-09-01 05:10:04,2024,109
2021-09-01 05:10:06,2024,125
2021-09-01 05:10:08,2024,152
2021-09-01 05:10:10,2024,174
2021-09-01 05:10:12,2024,207
2021-09-01 05:10:14,2024,222
2021-09-01 05:10:16,2024,251
2021-09-01 05:10:18,2024,258
2021-09-01 05:10:20,2024,268
2021-09-01 05:10:22,2024,284
2021-09-01 05:10:24,2024,316
2021-09-01 05:10:26,2024,325
2021-09-01 05:10:28,2024,342
2021-09-01 05:10:30,2024,374
2021-09-01 05:10:32,2024,374
2021-09-01 05:10:34,2024,395
2021-09-01 05:10:36,2024,422
2021-09-01 05:10:38,2024,437
2021-09-01 05:10:40,2024,454
2021-09-01 05:10:42,2024,457
2021-09-01 05:10:44,2024,460
2021-09-01 05:10:46,2024,461
2021-09-01 05:10:48,2024,456
2021-09-01 05:10:50,2024,456
2021-09-01 05:10:52,2024,453
2021-09-01 05:10:54,2024,452
2021-09-01 05:10:56,2024,455
2021-09-01 05:10:58,2024,465
2021-09-01 05:11:00,2024,463
2021-09-01 05:11:02,2024,468
2021-09-01 05:11:05,2024,458
2021-09-01 05:11:07,2024,466
2021-09-01 05:11:09,2024,462
2021-09-01 05:11:11,2024,462
2021-09-01 05:11:13,2024,462
2021-09-01 05:11:15,2024,458
2021-09-01 05:11:17,2024,455
2021-09-01 05:11:19,2024,458
2021-09-01 05:11:21,2024,457
2021-09-01 05:11:23,2024,457
2021-09-01 05:11:25,2024,456
2021-09-01 05:11:27,2024,455
2021-09-01 05:11:29,2024,456
2021-09-01 05:11:31,2024,455
2021-09-01 05:11:33,2024,457
2021-09-01 05:11:35,2024,456
2021-09-01 05:11:37,2024,457
2021-09-01 05:11:39,2024,455
2021-09-01 05:11:41,2024,455
2021-09-01 05:11:43,2024,455
2021-09-01 05:15:39,2024,314
2021-09-01 05:15:41,2024,9
2021-09-01 05:15:43,2024,5
2021-09-01 05:15:45,2024,11
2021-09-01 05:15:47,2024,42
2021-09-01 05:15:49,2024,62
2021-09-01 05:15:51,2024,85
2021-09-01 05:15:53,2024,109
2021-09-01 05:15:55,2024,132
2021-09-01 05:15:57,2024,155
2021-09-01 05:15:59,2024,189
2021-09-01 05:16:01,2024,229
2021-09-01 05:16:03,2024,230
2021-09-01 05:16:05,2024,253
2021-09-01 05:16:07,2024,285
2021-09-01 05:16:09,2024,296
2021-09-01 05:16:11,2024,323
2021-09-01 05:16:13,2024,341
2021-09-01 05:16:15,2024,371
2021-09-01 05:16:17,2024,393
2021-09-01 05:16:19,2024,397
2021-09-01 05:16:21,2024,401
2021-09-01 05:16:23,2024,394
2021-09-01 05:16:25,2024,392
2021-09-01 05:16:27,2024,397
2021-09-01 05:16:29,2024,388
2021-09-01 05:16:31,2024,396
2021-09-01 05:16:33,2024,398
2021-09-01 05:16:35,2024,392
2021-09-01 05:16:37,2024,396
2021-09-01 05:16:39,2024,400
2021-09-01 05:16:41,2024,398
2021-09-01 05:16:43,2024,391
2021-09-01 05:16:45,2024,392
2021-09-01 05:16:47,2024,401
2021-09-01 05:16:49,2024,393
2021-09-01 05:16:51,2024,391
2021-09-01 05:16:53,2024,390
2021-09-01 05:16:55,2024,391
2021-09-01 05:16:57,2024,390
2021-09-01 05:16:59,2024,390
2021-09-01 05:17:01,2024,390
2021-09-01 05:17:03,2024,391
2021-09-01 05:17:05,2024,391
2021-09-01 05:17:07,2024,392
2021-09-01 05:17:09,2024,394
2021-09-01 05:17:11,2024,393
2021-09-01 05:17:13,2024,389
2021-09-01 06:02:31,2024,26
2021-09-01 06:02:33,2024,9
2021-09-01 06:02:35,2024,27
2021-09-01 06:02:37,2024,2
2021-09-01 06:02:39,2024,6
2021-09-01 06:02:41,2024,22
2021-09-01 06:02:43,2024,2
2021-09-01 06:02:45,2024,2
2021-09-01 06:02:47,2024,14
2021-09-01 06:02:49,2024,29
2021-09-01 06:02:51,2024,3
2021-09-01 06:02:53,2024,19
2021-09-01 06:02:55,2024,37
2021-09-01 06:02:57,2024,50
2021-09-01 06:02:59,2024,66
2021-09-01 06:03:01,2024,79
2021-09-01 06:03:03,2024,94
2021-09-01 06:03:05,2024,109
2021-09-01 06:03:07,2024,122
2021-09-01 06:03:09,2024,138
2021-09-01 06:03:11,2024,154
2021-09-01 06:03:13,2024,167
2021-09-01 06:03:15,2024,187
2021-09-01 06:03:17,2024,202
2021-09-01 06:03:19,2024,210
2021-09-01 06:03:21,2024,221
2021-09-01 06:03:23,2024,223
2021-09-01 06:03:25,2024,224
2021-09-01 06:03:27,2024,225
2021-09-01 06:03:29,2024,225
2021-09-01 06:03:31,2024,225
2021-09-01 06:03:33,2024,225
2021-09-01 06:03:35,2024,224
2021-09-01 06:03:37,2024,223
2021-09-01 06:03:39,2024,222
2021-09-01 06:03:41,2024,221
2021-09-01 06:03:43,2024,220
2021-09-01 06:03:45,2024,220
2021-09-01 06:03:47,2024,220
2021-09-01 06:03:49,2024,221
2021-09-01 06:03:51,2024,222
