Station,Crest Time,Car Initials,Car Number,Cut Record ID,Car Record ID,Retarder Name,Exit Speed Adjust (Operator Influence),Ret Max Clamp If Used (0 = not used) (fps),Ret Min Clamp If Used (0 = not used) (fps),Entering Speed Predicted (fps),Entering Speed Actual (fps),Entering TimeStamp Actual,Exiting Speed Predicted (fps),Exiting Speed Actual (fps),Exiting TimeStamp Actual,Requested Exit Speed (fps),Predicted Exit Speed (fps),Actual Exit Speed (fps)
TULSA,2021-09-01 09:41:32,FPAX,141064,10902142,1933985,RTM0950,0.0,0.0,0.0,14.694521284474487,12.88,2021-09-01 09:41:54,0.0,20.28,2021-09-01 09:42:10,19.13,19.13978630841466,19.79
TULSA,2021-09-01 09:42:05,UTLX,940116,10902152,1933988,RTM0950,0.0,0.0,0.0,14.416960948695024,15.93,2021-09-01 09:42:20,0.0,19.88,2021-09-01 09:42:31,18.57,18.57825680308383,19.53
TULSA,2021-09-01 09:42:05,UTLX,940116,10902152,1933988,RTG4150,0.0,0.0,0.0,21.562248553542325,23.0,2021-09-01 09:42:44,0.0,17.01,2021-09-01 09:42:52,15.79,15.794097255157148,16.93
TULSA,2021-09-01 09:42:19,WFRX,70094,10902162,1933989,RTM0950,0.0,0.0,0.0,15.083202972803928,14.27,2021-09-01 09:42:48,0.0,17.79,2021-09-01 09:43:03,16.26,16.266497696320812,17.39
TULSA,2021-09-01 09:42:19,WFRX,70094,10902162,1933989,RTG4150,0.0,0.0,0.0,20.600103307113837,20.68,2021-09-01 09:43:15,0.0,13.26,2021-09-01 09:43:26,12.07,12.076934905287242,13.18
TULSA,2021-09-01 09:58:40,PROX,17235,10902182,1933992,RTG3140,0.0,0.0,0.0,21.337292621572242,20.81,2021-09-01 09:59:30,0.0,15.93,2021-09-01 09:59:40,15.62,15.62716363680067,16.03
TULSA,2021-09-01 09:58:40,PROX,17235,10902182,1933992,RTM0950,0.0,0.0,0.0,14.426655007057775,14.05,2021-09-01 09:59:00,0.0,18.53,2021-09-01 09:59:14,17.66,17.666944369537116,18.09
TULSA,2021-09-01 09:59:04,DBUX,250003,10902192,1933994,RTG4150,0.0,0.0,0.0,19.8062886129825,20.69,2021-09-01 09:59:47,0.0,11.74,2021-09-01 09:59:58,11.27,11.273417338878819,11.84
TULSA,2021-09-01 09:59:04,DBUX,250003,10902192,1933994,RTM0950,0.0,0.0,0.0,13.81218283137272,15.92,2021-09-01 09:59:20,0.0,17.05,2021-09-01 09:59:33,16.29,16.29173104784267,16.75
TULSA,2021-09-01 09:59:22,NATX,250904,10902202,1933995,RTM0950,0.0,0.0,0.0,13.619404074521656,13.24,2021-09-01 09:59:44,0.0,15.93,2021-09-01 10:00:02,14.9,14.9004263701122,15.58
TULSA,2021-09-01 09:59:22,NATX,250904,10902202,1933995,RTG2130,0.0,0.0,10.633335749999999,19.66146441971708,18.75,2021-09-01 10:00:18,0.0,11.19,2021-09-01 10:00:34,10.63,10.409377289834447,11.18
TULSA,2021-09-01 09:59:55,SHPX,209590,10902172,1933991,RTM0950,0.0,0.0,0.0,13.76905881329001,15.73,2021-09-01 10:00:11,0.0,16.68,2021-09-01 10:00:25,15.93,15.936649386539585,16.28
TULSA,2021-09-01 09:59:55,SHPX,209590,10902172,1933991,RTG0920,0.0,0.0,10.633335749999999,19.24252392577989,19.85,2021-09-01 10:00:39,0.0,11.29,2021-09-01 10:00:50,10.63,10.564110813197269,11.33
TULSA,2021-09-01 10:00:13,GBRX,704210,10902212,1933997,RTM0950,0.0,0.0,0.0,13.629217754265785,13.39,2021-09-01 10:00:35,0.0,17.57,2021-09-01 10:00:52,16.59,16.594704924948967,17.2
TULSA,2021-09-01 10:00:13,GBRX,704210,10902212,1933997,RTG4150,0.0,0.0,0.0,20.385755221956757,20.07,2021-09-01 10:01:03,0.0,11.52,2021-09-01 10:01:17,11.37,11.377981359893367,11.58
TULSA,2021-09-01 10:00:46,NATX,250914,10902222,1933999,RTM0950,0.0,0.0,0.0,13.62766221282123,10.87,2021-09-01 10:01:13,0.0,17.69,2021-09-01 10:01:34,16.66,16.66483451879693,17.2
TULSA,2021-09-01 10:00:46,NATX,250914,10902222,1933999,RTG4150,0.0,0.0,10.633335749999999,19.50199641385875,19.06,2021-09-01 10:01:42,0.0,11.17,2021-09-01 10:02:01,10.63,10.41703231104762,11.13
TULSA,2021-09-01 10:11:35,NATX,250905,10902232,1934002,RTM0950,0.0,0.0,0.0,13.910178573799774,15.71,2021-09-01 10:11:51,0.0,15.93,2021-09-01 10:12:05,15.07,15.077783802762587,15.53
TULSA,2021-09-01 10:11:35,NATX,250905,10902232,1934002,RTG2130,0.0,0.0,0.0,19.712281374232962,19.82,2021-09-01 10:12:23,0.0,11.83,2021-09-01 10:12:35,11.39,11.396051304029367,11.8
TULSA,2021-09-01 10:11:52,NATX,250016,10902292,1934008,RTM0950,0.0,0.0,0.0,13.63877331595437,13.07,2021-09-01 10:12:14,0.0,17.39,2021-09-01 10:12:31,16.52,16.522195382521087,17.08
TULSA,2021-09-01 10:11:52,NATX,250016,10902292,1934008,RTG4150,0.0,0.0,0.0,20.31307551087736,19.29,2021-09-01 10:12:42,0.0,11.32,2021-09-01 10:12:58,11.32,11.321633658020316,11.33
TULSA,2021-09-01 10:12:25,SHPX,209408,10902252,1934004,RTM0950,0.0,0.0,0.0,13.740905614292293,15.71,2021-09-01 10:12:41,0.0,16.95,2021-09-01 10:12:54,16.02,16.02574841118026,16.41
TULSA,2021-09-01 10:12:25,SHPX,209408,10902252,1934004,RTG3140,0.0,0.0,0.0,20.354306457339757,21.02,2021-09-01 10:13:12,0.0,13.24,2021-09-01 10:13:22,13.51,13.5154313376164,13.17
TULSA,2021-09-01 10:12:43,SHPX,210022,10902302,1934010,RTM0950,0.0,0.0,0.0,13.576857704837547,13.12,2021-09-01 10:13:05,0.0,16.75,2021-09-01 10:13:23,16.11,16.115285973150957,16.56
TULSA,2021-09-01 10:12:43,SHPX,210022,10902302,1934010,RTG4150,0.0,0.0,10.633335749999999,19.993139882671926,19.23,2021-09-01 10:13:34,0.0,10.75,2021-09-01 10:13:49,10.63,10.391511762916789,10.77
TULSA,2021-09-01 10:13:16,NATX,250907,10902242,1934003,RTG4150,0.0,0.0,0.0,20.331147033417007,20.84,2021-09-01 10:13:58,0.0,13.22,2021-09-01 10:14:08,12.63,12.639544523183032,13.1
TULSA,2021-09-01 10:13:16,NATX,250907,10902242,1934003,RTM0950,0.0,0.0,0.0,13.833158241604586,15.77,2021-09-01 10:13:32,0.0,17.86,2021-09-01 10:13:45,16.93,16.93818370564496,17.37
TULSA,2021-09-01 10:13:34,NATX,250078,10902282,1934007,RTG4150,0.0,0.0,0.0,20.08056177311685,21.01,2021-09-01 10:14:16,0.0,12.48,2021-09-01 10:14:27,12.0,12.005282586640996,12.58
TULSA,2021-09-01 10:13:34,NATX,250078,10902282,1934007,RTM0950,0.0,0.0,0.0,13.833252903181581,15.79,2021-09-01 10:13:50,0.0,17.75,2021-09-01 10:14:03,16.64,16.640779578539075,17.2
TULSA,2021-09-01 10:13:51,NATX,250004,10902262,1934005,RTG4150,0.0,0.0,0.0,21.00921898805991,20.71,2021-09-01 10:14:33,0.0,13.24,2021-09-01 10:14:43,12.64,12.642837421640381,13.13
TULSA,2021-09-01 10:13:51,NATX,250004,10902262,1934005,RTM0950,0.0,0.0,0.0,13.816796021387537,15.8,2021-09-01 10:14:07,0.0,17.99,2021-09-01 10:14:19,16.94,16.945247569452185,17.44
TULSA,2021-09-01 10:14:08,DBUX,250127,10902272,1934006,RTM0950,0.0,0.0,0.0,13.839030017135661,15.84,2021-09-01 10:14:24,0.0,16.18,2021-09-01 10:14:37,15.11,15.119036716138112,15.52
TULSA,2021-09-01 10:14:08,DBUX,250127,10902272,1934006,RTG2130,0.0,0.0,0.0,19.86699868490733,20.1,2021-09-01 10:14:56,0.0,11.95,2021-09-01 10:15:07,11.49,11.493754735006558,11.81
TULSA,2021-09-01 10:14:25,TILX,263577,10902402,1934024,RTM0950,0.0,0.0,0.0,14.080863469870886,15.6,2021-09-01 10:14:41,0.0,17.63,2021-09-01 10:14:53,16.55,16.554826777486888,17.18
TULSA,2021-09-01 10:14:25,TILX,263577,10902402,1934024,RTG4150,0.0,0.0,0.0,20.075021466275917,20.7,2021-09-01 10:15:07,0.0,12.37,2021-09-01 10:15:17,12.03,12.035552810031282,12.5
TULSA,2021-09-01 10:14:41,NATX,250913,10902342,1934015,RTM0950,0.0,0.0,0.0,13.806664735794916,15.53,2021-09-01 10:14:57,0.0,17.59,2021-09-01 10:15:10,16.94,16.947800722171582,17.08
TULSA,2021-09-01 10:14:41,NATX,250913,10902342,1934015,RTG4150,0.0,0.0,0.0,20.33179067154034,20.86,2021-09-01 10:15:23,0.0,13.17,2021-09-01 10:15:33,12.64,12.647157298600973,13.17
TULSA,2021-09-01 10:14:58,TCBX,262318,10902332,1934014,RTM0950,0.0,0.0,0.0,14.103196368002768,15.63,2021-09-01 10:15:13,0.0,17.08,2021-09-01 10:15:26,16.3,16.306125753059547,16.55
TULSA,2021-09-01 10:14:58,TCBX,262318,10902332,1934014,RTG0920,0.0,0.0,0.0,19.63346520354,20.1,2021-09-01 10:15:40,0.0,12.05,2021-09-01 10:15:51,11.62,11.621475866323365,12.25
TULSA,2021-09-01 10:15:13,SP,337858,10902312,1934012,RTM0950,0.0,0.0,0.0,13.873706426113587,15.28,2021-09-01 10:15:30,0.0,16.32,2021-09-01 10:15:44,15.53,15.538047708071941,15.93
TULSA,2021-09-01 10:15:13,SP,337858,10902312,1934012,RTG2130,0.0,0.0,0.0,19.508410592665573,19.92,2021-09-01 10:16:02,0.0,12.77,2021-09-01 10:16:13,12.38,12.3816011061971,12.65
TULSA,2021-09-01 10:15:30,RACX,82411,10902322,1934013,RTG2130,0.0,0.0,0.0,20.01752401459916,21.39,2021-09-01 10:16:15,0.0,14.21,2021-09-01 10:16:25,14.17,14.17084161560097,11.55
TULSA,2021-09-01 10:15:30,RACX,82411,10902322,1934013,RTM0950,0.0,0.0,0.0,13.75802522783216,15.06,2021-09-01 10:15:46,0.0,18.64,2021-09-01 10:15:58,17.37,17.375765825743763,18.23
TULSA,2021-09-01 10:15:46,CRGX,16239,10902352,1934016,RTG2130,0.0,0.0,0.0,18.778793523509375,19.3,2021-09-01 10:16:46,0.0,11.36,2021-09-01 10:17:05,11.47,11.475119439262347,11.4
TULSA,2021-09-01 10:15:46,CRGX,16239,10902352,1934016,RTM0950,0.0,0.0,0.0,13.768112191105528,10.49,2021-09-01 10:16:13,0.0,17.37,2021-09-01 10:16:34,15.9,15.902307453450467,17.16
TULSA,2021-09-01 10:16:37,MP,641522,10902412,1934025,RTM0950,0.0,0.0,0.0,13.717673494519435,14.99,2021-09-01 10:16:54,0.0,19.01,2021-09-01 10:17:06,17.61,17.61205995306721,18.54
TULSA,2021-09-01 10:16:37,MP,641522,10902412,1934025,RTG2130,0.0,0.0,0.0,20.886555479473362,21.9,2021-09-01 10:17:22,0.0,15.22,2021-09-01 10:17:31,14.76,14.760918405559142,15.04
TULSA,2021-09-01 10:16:53,BNSF,518756,10902372,1934020,RTM0950,0.0,0.0,0.0,12.944186650444445,15.23,2021-09-01 10:17:10,0.0,14.54,2021-09-01 10:17:25,14.01,14.010943773782168,14.2
TULSA,2021-09-01 10:16:53,BNSF,518756,10902372,1934020,RTG3140,0.0,0.0,10.633335749999999,19.657752101113388,19.33,2021-09-01 10:17:44,0.0,10.69,2021-09-01 10:17:56,10.63,10.18139089461534,10.73
TULSA,2021-09-01 10:17:13,OMNX,602,10902422,1934026,RTG2130,0.0,0.0,0.0,19.664509503657243,20.09,2021-09-01 10:18:01,0.0,12.09,2021-09-01 10:18:12,11.39,11.394288525481969,12.01
